,artist_name,track_name,track_id,popularity,acousticness,analysis_url,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
67,Notaker,Corrupted,0XcLP1lIZ3DK3WdFJrUJ7H,33,0.282,https://api.spotify.com/v1/audio-analysis/0XcLP1lIZ3DK3WdFJrUJ7H,0.593,270654,0.673,0.771,10,0.0618,-10.377,0,0.0346,103.998,4,https://api.spotify.com/v1/tracks/0XcLP1lIZ3DK3WdFJrUJ7H,audio_features,spotify:track:0XcLP1lIZ3DK3WdFJrUJ7H,0.234
68,Mat Zo,Deep Inside,28MBA2zUMyKl0b4aUZiUlP,36,0.0399,https://api.spotify.com/v1/audio-analysis/28MBA2zUMyKl0b4aUZiUlP,0.681,332903,0.672,6.61e-05,6,0.118,-5.587,1,0.0421,123.951,4,https://api.spotify.com/v1/tracks/28MBA2zUMyKl0b4aUZiUlP,audio_features,spotify:track:28MBA2zUMyKl0b4aUZiUlP,0.149
69,Enamour,Run Away,10etnNyws0WMn5J654CSwE,39,0.000109,https://api.spotify.com/v1/audio-analysis/10etnNyws0WMn5J654CSwE,0.512,288387,0.872,0.844,5,0.272,-9.595,1,0.0369,123.997,4,https://api.spotify.com/v1/tracks/10etnNyws0WMn5J654CSwE,audio_features,spotify:track:10etnNyws0WMn5J654CSwE,0.142
70,Matt Lange,Calliope,6P5fqFbW6YY1DfWP7SlaUk,33,0.00136,https://api.spotify.com/v1/audio-analysis/6P5fqFbW6YY1DfWP7SlaUk,0.459,405000,0.531,0.329,8,0.0717,-8.586,1,0.0385,160.079,5,https://api.spotify.com/v1/tracks/6P5fqFbW6YY1DfWP7SlaUk,audio_features,spotify:track:6P5fqFbW6YY1DfWP7SlaUk,0.0397
71,Spencer Brown,waves.wav,1CrLjGSPpptXic0WU3AoDo,33,0.00326,https://api.spotify.com/v1/audio-analysis/1CrLjGSPpptXic0WU3AoDo,0.575,305480,0.859,0.918,1,0.0729,-8.77,0,0.0425,125.97,4,https://api.spotify.com/v1/tracks/1CrLjGSPpptXic0WU3AoDo,audio_features,spotify:track:1CrLjGSPpptXic0WU3AoDo,0.354
72,i_o,ANALOG,03Gt6DWDwmFIvzsByCmGLL,25,0.000102,https://api.spotify.com/v1/audio-analysis/03Gt6DWDwmFIvzsByCmGLL,0.812,279685,0.783,0.911,2,0.123,-4.811,1,0.0455,126.987,4,https://api.spotify.com/v1/tracks/03Gt6DWDwmFIvzsByCmGLL,audio_features,spotify:track:03Gt6DWDwmFIvzsByCmGLL,0.0585
73,Spencer Brown,Nightwalk,6rSPR92YSI2mrLZk6BeBFD,44,8.81e-05,https://api.spotify.com/v1/audio-analysis/6rSPR92YSI2mrLZk6BeBFD,0.478,226853,0.919,0.901,10,0.114,-7.788,0,0.0419,126.993,4,https://api.spotify.com/v1/tracks/6rSPR92YSI2mrLZk6BeBFD,audio_features,spotify:track:6rSPR92YSI2mrLZk6BeBFD,0.319
74,i_o,On Acid,5k9XXUIHbbVBY7v4wuc4Y3,31,0.00406,https://api.spotify.com/v1/audio-analysis/5k9XXUIHbbVBY7v4wuc4Y3,0.697,330000,0.868,0.0314,2,0.625,-3.79,1,0.0453,127.995,4,https://api.spotify.com/v1/tracks/5k9XXUIHbbVBY7v4wuc4Y3,audio_features,spotify:track:5k9XXUIHbbVBY7v4wuc4Y3,0.0988
75,i_o,Something,7qDBxdkEWLBRt1U0VWogKR,29,0.000734,https://api.spotify.com/v1/audio-analysis/7qDBxdkEWLBRt1U0VWogKR,0.76,307500,0.676,0.134,2,0.0681,-5.128,1,0.0417,128.021,4,https://api.spotify.com/v1/tracks/7qDBxdkEWLBRt1U0VWogKR,audio_features,spotify:track:7qDBxdkEWLBRt1U0VWogKR,0.11
76,i_o,Low,5frpx0IFT5usJJyE993OHI,47,0.000617,https://api.spotify.com/v1/audio-analysis/5frpx0IFT5usJJyE993OHI,0.792,243720,0.77,0.876,1,0.0472,-5.505,1,0.0416,130.011,4,https://api.spotify.com/v1/tracks/5frpx0IFT5usJJyE993OHI,audio_features,spotify:track:5frpx0IFT5usJJyE993OHI,0.166
77,Cubicolor,Clime - Original Mix,6BxM7iO5hzdzCQgclZB29h,21,0.122,https://api.spotify.com/v1/audio-analysis/6BxM7iO5hzdzCQgclZB29h,0.84,383630,0.46,0.738,7,0.129,-13.35,0,0.0822,120.002,4,https://api.spotify.com/v1/tracks/6BxM7iO5hzdzCQgclZB29h,audio_features,spotify:track:6BxM7iO5hzdzCQgclZB29h,0.3
78,Yotto,Turn It Around - Monkey Safari Remix,67WpEKyOd1c1g3iEm8kh1M,36,0.681,https://api.spotify.com/v1/audio-analysis/67WpEKyOd1c1g3iEm8kh1M,0.64,226132,0.617,0.896,11,0.209,-10.155,0,0.0423,123.01,4,https://api.spotify.com/v1/tracks/67WpEKyOd1c1g3iEm8kh1M,audio_features,spotify:track:67WpEKyOd1c1g3iEm8kh1M,0.21
79,boerd,Someone - Jody Wisternoff & James Grant Remix [Mixed],5ChV7cLTqBSbIJ5T4oW5gr,36,0.00255,https://api.spotify.com/v1/audio-analysis/5ChV7cLTqBSbIJ5T4oW5gr,0.673,364880,0.758,0.894,6,0.238,-7.887,0,0.0379,121.033,4,https://api.spotify.com/v1/tracks/5ChV7cLTqBSbIJ5T4oW5gr,audio_features,spotify:track:5ChV7cLTqBSbIJ5T4oW5gr,0.13
80,Jeremy Olander,Billinghurst - Original Mix,1kZVDA9y4vL1pVDmmNGKji,50,0.0305,https://api.spotify.com/v1/audio-analysis/1kZVDA9y4vL1pVDmmNGKji,0.769,456585,0.701,0.85,5,0.0929,-9.089,0,0.062,123.011,4,https://api.spotify.com/v1/tracks/1kZVDA9y4vL1pVDmmNGKji,audio_features,spotify:track:1kZVDA9y4vL1pVDmmNGKji,0.168
81,Above & Beyond,Alchemy - i_o Remix,0Xm3H8qUhiUALrZYJyf61f,52,0.00602,https://api.spotify.com/v1/audio-analysis/0Xm3H8qUhiUALrZYJyf61f,0.649,227077,0.867,0.774,2,0.0838,-8.062,0,0.0453,129.98,4,https://api.spotify.com/v1/tracks/0Xm3H8qUhiUALrZYJyf61f,audio_features,spotify:track:0Xm3H8qUhiUALrZYJyf61f,0.16
82,Mat Zo,See It When I Believe It,4wCCudm5v4RkXQ6Jj82PdI,45,0.000378,https://api.spotify.com/v1/audio-analysis/4wCCudm5v4RkXQ6Jj82PdI,0.751,449280,0.829,0.882,2,0.137,-7.001,1,0.0431,125.006,4,https://api.spotify.com/v1/tracks/4wCCudm5v4RkXQ6Jj82PdI,audio_features,spotify:track:4wCCudm5v4RkXQ6Jj82PdI,0.149
83,Oliver Smith,Lovingly,4D6hG0AHgyvN7Einfs72Vz,43,0.113,https://api.spotify.com/v1/audio-analysis/4D6hG0AHgyvN7Einfs72Vz,0.579,195469,0.446,0.00295,11,0.175,-9.451,0,0.0341,128.025,4,https://api.spotify.com/v1/tracks/4D6hG0AHgyvN7Einfs72Vz,audio_features,spotify:track:4D6hG0AHgyvN7Einfs72Vz,0.244
84,Ilan Bluestone,We Are The Universe,7Hc0IErp9jbv59zZQuN42m,36,0.00565,https://api.spotify.com/v1/audio-analysis/7Hc0IErp9jbv59zZQuN42m,0.564,240436,0.705,0.163,11,0.107,-6.748,1,0.0628,129.992,4,https://api.spotify.com/v1/tracks/7Hc0IErp9jbv59zZQuN42m,audio_features,spotify:track:7Hc0IErp9jbv59zZQuN42m,0.27
85,Jason Ross,IOU (feat. Emilie Brandt) - Jason Ross Club Mix,5NAoRjdlyHuX07PWIUOznY,36,0.00523,https://api.spotify.com/v1/audio-analysis/5NAoRjdlyHuX07PWIUOznY,0.624,232780,0.792,0.00172,5,0.138,-7.79,0,0.139,127.935,4,https://api.spotify.com/v1/tracks/5NAoRjdlyHuX07PWIUOznY,audio_features,spotify:track:5NAoRjdlyHuX07PWIUOznY,0.199
86,Rammstein,AUSLÄNDER - RMX BY R3HAB,1WEFD4kgh3Toem7D4kCTlm,51,0.0152,https://api.spotify.com/v1/audio-analysis/1WEFD4kgh3Toem7D4kCTlm,0.65,229800,0.918,0.0108,7,0.0696,-6.628,1,0.136,138.055,4,https://api.spotify.com/v1/tracks/1WEFD4kgh3Toem7D4kCTlm,audio_features,spotify:track:1WEFD4kgh3Toem7D4kCTlm,0.257
87,Porter Robinson,Shelter,2CgOd0Lj5MuvOqzqdaAXtS,67,0.00293,https://api.spotify.com/v1/audio-analysis/2CgOd0Lj5MuvOqzqdaAXtS,0.276,218965,0.796,0.0,0,0.184,-4.499,1,0.0579,199.526,4,https://api.spotify.com/v1/tracks/2CgOd0Lj5MuvOqzqdaAXtS,audio_features,spotify:track:2CgOd0Lj5MuvOqzqdaAXtS,0.26
88,Madeon,For You,3EfOzBsC8in9ZYuD3NR2v9,33,0.000544,https://api.spotify.com/v1/audio-analysis/3EfOzBsC8in9ZYuD3NR2v9,0.609,196833,0.874,0.813,4,0.108,-6.417,0,0.0344,125.002,4,https://api.spotify.com/v1/tracks/3EfOzBsC8in9ZYuD3NR2v9,audio_features,spotify:track:3EfOzBsC8in9ZYuD3NR2v9,0.584
89,Haywyre,Do You Don't You,55XVu6sTO9XyNEuu3OEijK,50,0.028,https://api.spotify.com/v1/audio-analysis/55XVu6sTO9XyNEuu3OEijK,0.849,275478,0.723,0.12,5,0.235,-5.093,0,0.046,115.031,4,https://api.spotify.com/v1/tracks/55XVu6sTO9XyNEuu3OEijK,audio_features,spotify:track:55XVu6sTO9XyNEuu3OEijK,0.552
90,Madeon,All My Friends,7sGTH1fber0bhncNMfNxmt,69,0.0248,https://api.spotify.com/v1/audio-analysis/7sGTH1fber0bhncNMfNxmt,0.669,204627,0.757,0.0,8,0.283,-4.259,0,0.0469,106.018,4,https://api.spotify.com/v1/tracks/7sGTH1fber0bhncNMfNxmt,audio_features,spotify:track:7sGTH1fber0bhncNMfNxmt,0.708
91,Seven Lions,The Blood,0r6jGI9eAoUTSARgXPwdW7,49,0.0194,https://api.spotify.com/v1/audio-analysis/0r6jGI9eAoUTSARgXPwdW7,0.504,272291,0.767,0.477,11,0.127,-5.12,0,0.0942,112.45,3,https://api.spotify.com/v1/tracks/0r6jGI9eAoUTSARgXPwdW7,audio_features,spotify:track:0r6jGI9eAoUTSARgXPwdW7,0.145
92,Christian Löffler,Ash & Snow,5cQJcng9pGqs0WjL68Z8lK,33,0.00536,https://api.spotify.com/v1/audio-analysis/5cQJcng9pGqs0WjL68Z8lK,0.751,406460,0.43,0.827,6,0.0925,-10.838,0,0.0461,124.022,4,https://api.spotify.com/v1/tracks/5cQJcng9pGqs0WjL68Z8lK,audio_features,spotify:track:5cQJcng9pGqs0WjL68Z8lK,0.193
93,Tristan De Liege,Arches,1YSotlnLnaJdUCCMcldlMx,12,0.481,https://api.spotify.com/v1/audio-analysis/1YSotlnLnaJdUCCMcldlMx,0.605,299427,0.564,0.791,10,0.156,-8.4,0,0.0337,112.044,4,https://api.spotify.com/v1/tracks/1YSotlnLnaJdUCCMcldlMx,audio_features,spotify:track:1YSotlnLnaJdUCCMcldlMx,0.141
94,Yu Su,"Little Birds, Moonbath",2lKCqYPq1aZOqN2Geff141,30,0.135,https://api.spotify.com/v1/audio-analysis/2lKCqYPq1aZOqN2Geff141,0.526,363473,0.692,0.648,7,0.156,-10.604,1,0.0427,191.894,4,https://api.spotify.com/v1/tracks/2lKCqYPq1aZOqN2Geff141,audio_features,spotify:track:2lKCqYPq1aZOqN2Geff141,0.147
95,Carl Craig,The Melody - Ishmael Ensemble Remix,295spZHG57Sr3KMyeQiFfF,31,0.221,https://api.spotify.com/v1/audio-analysis/295spZHG57Sr3KMyeQiFfF,0.404,384987,0.564,0.922,6,0.0624,-12.161,0,0.0344,123.003,4,https://api.spotify.com/v1/tracks/295spZHG57Sr3KMyeQiFfF,audio_features,spotify:track:295spZHG57Sr3KMyeQiFfF,0.302
96,Carl Craig,The Melody,6myqY05kuMAR5KE8oH54hx,34,0.0178,https://api.spotify.com/v1/audio-analysis/6myqY05kuMAR5KE8oH54hx,0.386,410041,0.489,0.9,11,0.112,-13.788,0,0.0485,122.997,4,https://api.spotify.com/v1/tracks/6myqY05kuMAR5KE8oH54hx,audio_features,spotify:track:6myqY05kuMAR5KE8oH54hx,0.174
97,Teho,Into the Wild,00VpPJg7gluM0dO4u7K9fZ,35,0.106,https://api.spotify.com/v1/audio-analysis/00VpPJg7gluM0dO4u7K9fZ,0.748,488716,0.406,0.921,7,0.0859,-13.741,0,0.04,123.993,4,https://api.spotify.com/v1/tracks/00VpPJg7gluM0dO4u7K9fZ,audio_features,spotify:track:00VpPJg7gluM0dO4u7K9fZ,0.0515
98,Harry Jay-Steele,Reach You,5VIYGFUngL0tTKFlAbXIbg,40,0.79,https://api.spotify.com/v1/audio-analysis/5VIYGFUngL0tTKFlAbXIbg,0.655,273945,0.57,0.0017,2,0.184,-11.348,1,0.0463,119.93,4,https://api.spotify.com/v1/tracks/5VIYGFUngL0tTKFlAbXIbg,audio_features,spotify:track:5VIYGFUngL0tTKFlAbXIbg,0.377
99,Ajmw,Thoughts,1ZMeEr88b1LJJYoDB2GOI0,33,0.208,https://api.spotify.com/v1/audio-analysis/1ZMeEr88b1LJJYoDB2GOI0,0.523,141395,0.234,0.599,0,0.128,-11.405,1,0.204,86.275,4,https://api.spotify.com/v1/tracks/1ZMeEr88b1LJJYoDB2GOI0,audio_features,spotify:track:1ZMeEr88b1LJJYoDB2GOI0,0.182
100,Jason Barty,Burnet Moth,6kSYWuonprvsCJjg5VjTBz,35,0.636,https://api.spotify.com/v1/audio-analysis/6kSYWuonprvsCJjg5VjTBz,0.705,205458,0.418,0.874,7,0.0894,-14.443,1,0.0857,89.982,4,https://api.spotify.com/v1/tracks/6kSYWuonprvsCJjg5VjTBz,audio_features,spotify:track:6kSYWuonprvsCJjg5VjTBz,0.38
101,Crooked Colours,Perfect Run,0rfsAaOLy1gUgCEhUilWTU,39,0.0214,https://api.spotify.com/v1/audio-analysis/0rfsAaOLy1gUgCEhUilWTU,0.612,368047,0.651,0.451,9,0.0727,-9.937,0,0.0443,117.006,4,https://api.spotify.com/v1/tracks/0rfsAaOLy1gUgCEhUilWTU,audio_features,spotify:track:0rfsAaOLy1gUgCEhUilWTU,0.0281
102,Hosini & Jones,Grön,2k2DHpaBwtY9KbfnhTgxfO,31,0.0159,https://api.spotify.com/v1/audio-analysis/2k2DHpaBwtY9KbfnhTgxfO,0.658,532354,0.602,0.928,11,0.0762,-14.327,0,0.0337,110.03,4,https://api.spotify.com/v1/tracks/2k2DHpaBwtY9KbfnhTgxfO,audio_features,spotify:track:2k2DHpaBwtY9KbfnhTgxfO,0.58
103,Xinobi,Far Away Place - Jody Wisternoff & James Grant Remix,2tzT3i3AofX2OAjdGJdBhw,40,0.0238,https://api.spotify.com/v1/audio-analysis/2tzT3i3AofX2OAjdGJdBhw,0.654,239947,0.826,0.792,9,0.0812,-8.926,0,0.034,120.013,4,https://api.spotify.com/v1/tracks/2tzT3i3AofX2OAjdGJdBhw,audio_features,spotify:track:2tzT3i3AofX2OAjdGJdBhw,0.039
104,May,Gold - Parra for Cuva Remix,5XXTV9YNoXfMqC1OLjn7Ku,34,0.111,https://api.spotify.com/v1/audio-analysis/5XXTV9YNoXfMqC1OLjn7Ku,0.744,292308,0.645,0.719,9,0.116,-8.723,1,0.0433,117.001,3,https://api.spotify.com/v1/tracks/5XXTV9YNoXfMqC1OLjn7Ku,audio_features,spotify:track:5XXTV9YNoXfMqC1OLjn7Ku,0.256
105,L_cio,Paqe,1LYVPf6Q6BJw3sj0g1e5bm,25,0.201,https://api.spotify.com/v1/audio-analysis/1LYVPf6Q6BJw3sj0g1e5bm,0.903,329698,0.512,0.904,8,0.108,-11.757,1,0.123,122.999,4,https://api.spotify.com/v1/tracks/1LYVPf6Q6BJw3sj0g1e5bm,audio_features,spotify:track:1LYVPf6Q6BJw3sj0g1e5bm,0.276
106,Devault,MAFIA,7D39FDg7UK4k66zpr5fBoR,36,0.000462,https://api.spotify.com/v1/audio-analysis/7D39FDg7UK4k66zpr5fBoR,0.699,226668,0.751,0.682,11,0.894,-6.825,0,0.0338,108.016,4,https://api.spotify.com/v1/tracks/7D39FDg7UK4k66zpr5fBoR,audio_features,spotify:track:7D39FDg7UK4k66zpr5fBoR,0.061
107,Budakid,10 Years Einmusika mixed by Budakid - Continuous DJ Mix,0OyBzq066dZIW5nbgcfY36,52,0.1,https://api.spotify.com/v1/audio-analysis/0OyBzq066dZIW5nbgcfY36,0.669,3542066,0.603,0.885,11,0.0537,-12.127,0,0.0482,120.046,4,https://api.spotify.com/v1/tracks/0OyBzq066dZIW5nbgcfY36,audio_features,spotify:track:0OyBzq066dZIW5nbgcfY36,0.204
108,Caribou,Our Love,1PQhU6gHscl40SRHOuugw1,17,0.124,https://api.spotify.com/v1/audio-analysis/1PQhU6gHscl40SRHOuugw1,0.726,334182,0.494,0.888,10,0.104,-10.78,0,0.0436,124.991,4,https://api.spotify.com/v1/tracks/1PQhU6gHscl40SRHOuugw1,audio_features,spotify:track:1PQhU6gHscl40SRHOuugw1,0.49
109,Phantogram,Fall In Love - Until The Ribbon Breaks Reimagination,707d8L3OzWPJSli7qpnejO,40,0.36,https://api.spotify.com/v1/audio-analysis/707d8L3OzWPJSli7qpnejO,0.58,254320,0.596,0.489,0,0.0764,-9.565,1,0.0297,105.033,4,https://api.spotify.com/v1/tracks/707d8L3OzWPJSli7qpnejO,audio_features,spotify:track:707d8L3OzWPJSli7qpnejO,0.139
110,Hidden Empire,Bengal,2TcexHgh80RS3oKrw2PW2O,22,0.107,https://api.spotify.com/v1/audio-analysis/2TcexHgh80RS3oKrw2PW2O,0.814,453984,0.784,0.924,11,0.103,-10.307,0,0.084,128.019,4,https://api.spotify.com/v1/tracks/2TcexHgh80RS3oKrw2PW2O,audio_features,spotify:track:2TcexHgh80RS3oKrw2PW2O,0.0336
111,Hidden Empire,Panther,3Ex79MooRhTvFKJfXNa2Oi,21,0.0101,https://api.spotify.com/v1/audio-analysis/3Ex79MooRhTvFKJfXNa2Oi,0.762,468984,0.595,0.938,7,0.0956,-8.838,1,0.0682,128.0,4,https://api.spotify.com/v1/tracks/3Ex79MooRhTvFKJfXNa2Oi,audio_features,spotify:track:3Ex79MooRhTvFKJfXNa2Oi,0.0338
112,Hidden Empire,Again Again,2iJww1ziO2P9wlKr45sEaf,40,0.0134,https://api.spotify.com/v1/audio-analysis/2iJww1ziO2P9wlKr45sEaf,0.774,432500,0.826,0.825,7,0.105,-9.569,1,0.103,125.997,4,https://api.spotify.com/v1/tracks/2iJww1ziO2P9wlKr45sEaf,audio_features,spotify:track:2iJww1ziO2P9wlKr45sEaf,0.093
113,Hidden Empire,Hummus,3Z3yuBapu1e1wAJ22fYP9x,43,0.0167,https://api.spotify.com/v1/audio-analysis/3Z3yuBapu1e1wAJ22fYP9x,0.707,418445,0.725,0.904,2,0.111,-12.595,1,0.0504,121.998,4,https://api.spotify.com/v1/tracks/3Z3yuBapu1e1wAJ22fYP9x,audio_features,spotify:track:3Z3yuBapu1e1wAJ22fYP9x,0.0614
114,Hidden Empire,Sierra,0fVm2PE2gkOcY3jDRunAvc,25,0.000517,https://api.spotify.com/v1/audio-analysis/0fVm2PE2gkOcY3jDRunAvc,0.803,376712,0.761,0.904,9,0.329,-10.59,1,0.0691,124.998,4,https://api.spotify.com/v1/tracks/0fVm2PE2gkOcY3jDRunAvc,audio_features,spotify:track:0fVm2PE2gkOcY3jDRunAvc,0.0315
115,Lycoriscoris,Echo,4DYSzF30bMYlTnZnYKtncO,12,0.351,https://api.spotify.com/v1/audio-analysis/4DYSzF30bMYlTnZnYKtncO,0.744,312571,0.724,0.298,7,0.0487,-7.931,0,0.114,98.006,4,https://api.spotify.com/v1/tracks/4DYSzF30bMYlTnZnYKtncO,audio_features,spotify:track:4DYSzF30bMYlTnZnYKtncO,0.413
116,Lycoriscoris,Kite,2v3Hwf3UOfnMGIE5wdiKGo,30,0.00173,https://api.spotify.com/v1/audio-analysis/2v3Hwf3UOfnMGIE5wdiKGo,0.574,326041,0.708,0.812,1,0.0942,-8.857,0,0.0315,112.009,4,https://api.spotify.com/v1/tracks/2v3Hwf3UOfnMGIE5wdiKGo,audio_features,spotify:track:2v3Hwf3UOfnMGIE5wdiKGo,0.0358
117,Ryan Davis,Cyclus,0HBSbUpsyestWbv8Qzatwg,18,0.635,https://api.spotify.com/v1/audio-analysis/0HBSbUpsyestWbv8Qzatwg,0.692,316789,0.547,0.678,8,0.343,-11.542,1,0.0925,115.025,4,https://api.spotify.com/v1/tracks/0HBSbUpsyestWbv8Qzatwg,audio_features,spotify:track:0HBSbUpsyestWbv8Qzatwg,0.0907
118,Spencer Brown,Will I Ever Find Love,2HYr8LZRlJKEfMbIgT0365,39,0.00295,https://api.spotify.com/v1/audio-analysis/2HYr8LZRlJKEfMbIgT0365,0.285,291467,0.848,0.874,5,0.464,-7.3,1,0.0362,125.007,4,https://api.spotify.com/v1/tracks/2HYr8LZRlJKEfMbIgT0365,audio_features,spotify:track:2HYr8LZRlJKEfMbIgT0365,0.186
119,Bonobo,Ibrik,0E7S1k9M1KshLISVC2EP1M,59,0.257,https://api.spotify.com/v1/audio-analysis/0E7S1k9M1KshLISVC2EP1M,0.738,350055,0.512,0.879,5,0.0824,-12.924,0,0.0668,123.01,4,https://api.spotify.com/v1/tracks/0E7S1k9M1KshLISVC2EP1M,audio_features,spotify:track:0E7S1k9M1KshLISVC2EP1M,0.0867
120,Max Cooper,Order from Chaos,1O2j6xoEmETsbTk9r8yyQO,33,0.0304,https://api.spotify.com/v1/audio-analysis/1O2j6xoEmETsbTk9r8yyQO,0.591,461000,0.882,0.9,9,0.344,-10.072,0,0.0576,152.4,4,https://api.spotify.com/v1/tracks/1O2j6xoEmETsbTk9r8yyQO,audio_features,spotify:track:1O2j6xoEmETsbTk9r8yyQO,0.202
121,Weval,One,4V282LX9jhbY4wdZ4NdP5V,32,0.109,https://api.spotify.com/v1/audio-analysis/4V282LX9jhbY4wdZ4NdP5V,0.57,328204,0.666,0.799,7,0.0306,-12.668,1,0.0423,113.981,4,https://api.spotify.com/v1/tracks/4V282LX9jhbY4wdZ4NdP5V,audio_features,spotify:track:4V282LX9jhbY4wdZ4NdP5V,0.0591
122,Chihei Hatakeyama,What Is There,79SNf5oyvqDHsIOkgUrp41,31,0.938,https://api.spotify.com/v1/audio-analysis/79SNf5oyvqDHsIOkgUrp41,0.133,541585,0.054,0.93,2,0.103,-30.155,1,0.0404,144.884,4,https://api.spotify.com/v1/tracks/79SNf5oyvqDHsIOkgUrp41,audio_features,spotify:track:79SNf5oyvqDHsIOkgUrp41,0.0778
123,Polynation,Dew,4lU4ybHWtckTyXQbrGgciC,40,0.168,https://api.spotify.com/v1/audio-analysis/4lU4ybHWtckTyXQbrGgciC,0.493,372618,0.804,0.924,2,0.0608,-8.645,1,0.0299,93.988,4,https://api.spotify.com/v1/tracks/4lU4ybHWtckTyXQbrGgciC,audio_features,spotify:track:4lU4ybHWtckTyXQbrGgciC,0.0358
124,Nils Frahm,A Place,2DUV7m3MY2fauM0sebsfgn,11,0.964,https://api.spotify.com/v1/audio-analysis/2DUV7m3MY2fauM0sebsfgn,0.473,408381,0.321,0.906,0,0.103,-21.467,0,0.0371,185.943,4,https://api.spotify.com/v1/tracks/2DUV7m3MY2fauM0sebsfgn,audio_features,spotify:track:2DUV7m3MY2fauM0sebsfgn,0.774
125,Theo Kottis,Same Old,1QhmBx76s8Ohif1CcrjupP,4,0.0105,https://api.spotify.com/v1/audio-analysis/1QhmBx76s8Ohif1CcrjupP,0.552,275806,0.751,0.829,1,0.116,-8.226,1,0.038,121.01,4,https://api.spotify.com/v1/tracks/1QhmBx76s8Ohif1CcrjupP,audio_features,spotify:track:1QhmBx76s8Ohif1CcrjupP,0.309
126,DJ Stingray,Drums Saved Me - DJ Stingray Original Mix,5FGAviReib0q3oJeVpi95f,7,0.218,https://api.spotify.com/v1/audio-analysis/5FGAviReib0q3oJeVpi95f,0.774,429667,0.851,0.681,0,0.0765,-6.968,1,0.0574,123.993,4,https://api.spotify.com/v1/tracks/5FGAviReib0q3oJeVpi95f,audio_features,spotify:track:5FGAviReib0q3oJeVpi95f,0.754
127,DAVI,False Awakenings - Original Mix,6mU9fKG2Sdjr38U14saBHc,20,0.0122,https://api.spotify.com/v1/audio-analysis/6mU9fKG2Sdjr38U14saBHc,0.754,463656,0.383,0.903,8,0.39,-11.233,1,0.0607,122.006,4,https://api.spotify.com/v1/tracks/6mU9fKG2Sdjr38U14saBHc,audio_features,spotify:track:6mU9fKG2Sdjr38U14saBHc,0.403
128,RKCB,Open Arms,55zlp5o9PPlJm0sa6tck4x,50,0.31,https://api.spotify.com/v1/audio-analysis/55zlp5o9PPlJm0sa6tck4x,0.505,228966,0.589,7.12e-05,7,0.111,-7.513,1,0.281,174.126,4,https://api.spotify.com/v1/tracks/55zlp5o9PPlJm0sa6tck4x,audio_features,spotify:track:55zlp5o9PPlJm0sa6tck4x,0.389
129,SG Lewis,Again (feat. Totally Enormous Extinct Dinosaurs),46w1jmEV4WKhoIOz1stX91,51,0.0509,https://api.spotify.com/v1/audio-analysis/46w1jmEV4WKhoIOz1stX91,0.725,326733,0.525,0.619,4,0.12,-10.226,0,0.0472,122.019,4,https://api.spotify.com/v1/tracks/46w1jmEV4WKhoIOz1stX91,audio_features,spotify:track:46w1jmEV4WKhoIOz1stX91,0.0528
130,Charlotte Day Wilson,Where Do You Go,2um4ISitgBDdMSZaiPyaIb,52,0.507,https://api.spotify.com/v1/audio-analysis/2um4ISitgBDdMSZaiPyaIb,0.482,264614,0.416,0.000141,8,0.0831,-10.23,1,0.0939,82.393,4,https://api.spotify.com/v1/tracks/2um4ISitgBDdMSZaiPyaIb,audio_features,spotify:track:2um4ISitgBDdMSZaiPyaIb,0.296
131,Tora,Entity,6ThstWIn274ADNjJBnUbEQ,51,0.581,https://api.spotify.com/v1/audio-analysis/6ThstWIn274ADNjJBnUbEQ,0.64,274714,0.468,0.0108,10,0.324,-9.358,0,0.0999,76.061,4,https://api.spotify.com/v1/tracks/6ThstWIn274ADNjJBnUbEQ,audio_features,spotify:track:6ThstWIn274ADNjJBnUbEQ,0.493
132,Stwo,Over U,7Cac9si0ls8pjYAw3RtQnd,44,0.111,https://api.spotify.com/v1/audio-analysis/7Cac9si0ls8pjYAw3RtQnd,0.788,230000,0.497,0.926,9,0.0741,-11.271,0,0.0555,119.984,4,https://api.spotify.com/v1/tracks/7Cac9si0ls8pjYAw3RtQnd,audio_features,spotify:track:7Cac9si0ls8pjYAw3RtQnd,0.0362
133,Amber Mark,Journey Into The Unknown,3JfvnZJx1YViPvNso9bb2V,37,0.705,https://api.spotify.com/v1/audio-analysis/3JfvnZJx1YViPvNso9bb2V,0.264,202637,0.487,0.0354,2,0.672,-12.16,1,0.0479,116.745,4,https://api.spotify.com/v1/tracks/3JfvnZJx1YViPvNso9bb2V,audio_features,spotify:track:3JfvnZJx1YViPvNso9bb2V,0.175
134,Tora,My Place,0NGG5eD0zmomVMAqa6O7xy,33,0.895,https://api.spotify.com/v1/audio-analysis/0NGG5eD0zmomVMAqa6O7xy,0.821,215680,0.38,0.00406,5,0.138,-11.37,0,0.0852,110.023,4,https://api.spotify.com/v1/tracks/0NGG5eD0zmomVMAqa6O7xy,audio_features,spotify:track:0NGG5eD0zmomVMAqa6O7xy,0.298
