,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
763,Brantley Gilbert,What Happens In A Small Town,3g9OCNXY2aSbGRQGY17qVE,66,0.000927,0.496,202587,0.775,0.0,11,0.14,-5.304,1,0.0411,138.165,4,0.478
764,Gryffin,Just For A Moment (feat. Iselin),66U2Ud0RBGfQ0ZQrI2m8FC,71,0.0139,0.53,254556,0.777,1.69e-05,1,0.27,-6.343,0,0.0515,144.016,4,0.413
765,Mac Miller,So It Goes,0EA2RhRHL4KWeNa7JfD1Yw,68,0.812,0.576,312960,0.556,0.125,0,0.0943,-6.474,1,0.231,148.173,4,0.294
766,Cuco,Dontmakemefallinlove,6zHyWsqTzT6Fympdy9KQDQ,67,0.373,0.388,207692,0.904,0.431,8,0.0755,-4.934,1,0.0741,103.802,4,0.839
767,070 Shake,Glitter,4DJ9ZxVFyv8AWdBmZnV0CN,68,0.557,0.672,256480,0.622,3.48e-06,4,0.0959,-10.108,0,0.143,108.052,4,0.375
768,Khalid,The Ways (with Swae Lee),5jyyPsIGM2yqkZN9R3TmvN,69,0.0626,0.727,238893,0.72,1.21e-06,11,0.176,-5.856,0,0.0488,140.08,4,0.589
769,Ozuna,Luz Apaga,5Q3e16qE1RE5oilN3ukasm,77,0.19,0.611,245000,0.791,3.02e-06,1,0.12,-3.558,1,0.173,192.07,4,0.658
770,YoungBoy Never Broke Again,Genie,2ulXW6DPrhTDt7ZqqYDdhu,65,0.286,0.598,194792,0.605,0.0,7,0.0875,-4.92,0,0.452,159.517,4,0.513
771,Gunna,Top Off,0HCnj7pfrvshnocOJUFeit,67,0.0103,0.906,197420,0.395,0.000195,1,0.117,-11.277,1,0.206,146.056,4,0.376
772,Janelle Monáe,Make Me Feel,5gW5dSy3vXJxgzma4rQuzH,68,0.132,0.859,194230,0.413,0.0,1,0.334,-7.399,1,0.182,115.035,4,0.697
773,Denzel Curry,CLOUT COBAIN | CLOUT CO13A1N,0UgavZ34yLBu8LtA6Bwxch,69,0.591,0.794,231333,0.448,0.0,10,0.109,-4.771,0,0.0539,120.055,4,0.588
774,Blueface,Respect My Cryppin’,5THQbSmeQ8iykxgK1om8Gk,67,0.157,0.827,141037,0.419,0.0,8,0.0886,-9.291,1,0.452,95.67,4,0.192
775,Travis Scott,NC-17,6BJbOXDlgVAXSaq6wYFYT2,68,0.0678,0.804,156886,0.763,0.0,2,0.368,-5.48,1,0.0519,136.052,4,0.0585
776,Ozuna,Devuelveme,5uvucCRBTkxv7VxIDLOqe7,77,0.554,0.744,188907,0.769,6.96e-06,11,0.102,-4.112,1,0.156,176.002,4,0.784
777,Teyana Taylor,Issues/Hold On,0bxmVPKnEopTyuMMkaTvUb,68,0.833,0.528,185979,0.523,1.53e-06,7,0.103,-4.82,1,0.0523,93.06,4,0.692
778,YoungBoy Never Broke Again,Survivor,5zRPYlxK5EtXMKbflBKovY,65,0.191,0.638,179775,0.468,0.0,5,0.181,-11.077,0,0.409,149.976,4,0.381
779,Logic,Midnight,1GtVGc1UYin3zpMUdNSSpM,67,0.09,0.566,241427,0.586,0.0,9,0.0976,-7.444,0,0.131,95.032,4,0.273
780,No Jumper,Hard (feat. Tay-K and BlocBoy JB),32OkBQinMWqa7ZydEkHqVi,67,0.113,0.886,138997,0.542,0.0,1,0.151,-5.424,1,0.338,83.519,4,0.314
781,Alan Walker,Faded,698ItKASDavgwZ3WjaWjtz,79,0.0281,0.468,212107,0.627,7.97e-06,6,0.11,-5.085,1,0.0476,179.642,4,0.159
782,Playboi Carti,Fell In Luv (feat. Bryson Tiller),1s9DTymg5UQrdorZf43JQm,67,0.0268,0.657,206333,0.668,0.0,2,0.32,-6.208,1,0.137,162.995,4,0.226
783,benny blanco,I Found You (with Calvin Harris),5sdb5pMhcK44SSLsj1moUh,76,0.033,0.775,191496,0.872,0.0579,6,0.298,-4.194,1,0.0469,122.994,4,0.379
784,"Tyler, The Creator",OKRA,74ZovzRxHBvCq5yIwe8boh,68,0.0456,0.589,151027,0.57,1.51e-06,1,0.137,-9.54,1,0.361,136.203,4,0.441
785,21 Savage,asmr,2QgfDF0fQ4sskDthP8MG5w,67,0.0399,0.84,171714,0.543,0.0,1,0.117,-7.738,1,0.476,170.067,4,0.161
786,Saweetie,ICY GRL,5TlWkwZyx3L5Dh3yybmxHO,68,0.0306,0.927,109302,0.563,0.0,7,0.0736,-5.827,1,0.175,103.312,4,0.842
787,Shawn Mendes,Nervous,5wxurz8J6YlyQRNnGN8zXS,74,0.0404,0.841,164147,0.623,0.0,0,0.126,-6.76,1,0.0776,121.983,4,0.744
788,Summer Walker,Session 32,2ktg2oZDyFAX3iY1QNkXl5,68,0.894,0.574,98027,0.123,0.00111,1,0.118,-13.959,1,0.196,115.431,3,0.117
789,Tory Lanez,DrIP DrIp Drip (feat. Meek Mill),6SPYOjTjqvidDI24Hy9lwX,68,0.162,0.71,230440,0.814,0.0,10,0.16,-4.575,1,0.0561,155.02,4,0.714
790,Ariana Grande,get well soon,7u6DMPznGbpziuEgCE0JGQ,70,0.657,0.604,322027,0.449,0.0,9,0.0932,-6.564,0,0.0353,100.355,4,0.528
791,Iggy Azalea,Kream (feat. Tyga),5mu1uv8RmzDkF8foePK5qa,72,0.0335,0.785,166627,0.425,4.36e-06,10,0.108,-6.665,1,0.137,174.028,4,0.192
792,6ix9ine,GUMMO,4HbiCvH1R7mVOJ7KY7JQBD,71,0.0553,0.66,157643,0.775,0.0,2,0.129,-4.926,1,0.172,157.036,4,0.635
793,J Balvin,Mi Gente,7COfe3P7KgfwDwIRB8LIDw,75,0.0168,0.548,185040,0.704,2.25e-05,11,0.143,-4.838,0,0.0777,104.666,4,0.288
794,Whethan,Good Nights (feat. Mascolo),08Kj0lvbsqAxzeUOBYZRL6,66,0.443,0.849,165618,0.483,0.000141,6,0.0786,-7.114,0,0.291,101.015,4,0.282
795,Jess Glynne,I'll Be There,083Qf6hn6sFL6xiOHlZUyn,77,0.0228,0.623,193924,0.851,0.0,7,0.12,-3.111,1,0.0409,100.063,4,0.4
796,Chris Jeday,Bipolar,4WzsycqZkpkS48H9AAAGux,73,0.324,0.8,219880,0.693,0.0,1,0.123,-5.72,1,0.0499,152.081,4,0.424
797,Kali Uchis,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",1otG6j1WHNvl9WgXLWkHTo,69,0.301,0.702,207455,0.659,0.00201,4,0.218,-6.766,0,0.13,79.64,4,0.843
798,Two Feet,I Feel Like I'm Drowning,3aauaXWRgwCMoykMbI0Jq1,73,0.708,0.717,185520,0.577,0.00428,8,0.0899,-5.436,1,0.0491,104.927,3,0.235
799,Luis Fonsi,Imposible,3ao3OVxHlb3C08vAaApUlm,80,0.122,0.786,163880,0.764,0.0,11,0.102,-2.935,1,0.0798,90.979,4,0.913
800,A Boogie Wit da Hoodie,Savage,1srm5YnZiu7Ksnd2UTTmmk,67,0.188,0.78,169046,0.402,0.0,5,0.0597,-9.255,0,0.149,160.046,4,0.483
801,Juice WRLD,Make It Back,2EhJijFUs0WUmNClDBpYJq,66,0.122,0.75,102560,0.387,0.0,1,0.0993,-10.123,0,0.487,143.019,4,0.739
802,Dream Runner,Magica,75D9esOK7ASfcREQAvbtql,70,0.944,0.0951,177214,0.0872,0.96,7,0.0905,-24.168,1,0.0371,87.653,1,0.0389
803,Imagine Dragons,"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""",2bzitsPcImYC6DZWvvLCQi,74,0.000479,0.634,210933,0.662,0.00142,6,0.111,-7.543,1,0.0325,90.011,4,0.244
804,Paris Shadows,GONE (feat. Trippie Redd),2J84DvAAI8ph5DYojk3HPt,68,0.00107,0.712,190893,0.731,0.0,9,0.219,-4.555,1,0.0335,118.016,4,0.876
805,King Princess,Talia,53jbdPQBaH6WaQvW0zmGBs,69,0.549,0.401,207720,0.507,0.0,2,0.164,-7.001,1,0.089,180.159,4,0.236
806,Joji,R.I.P. (feat. Trippie Redd),4wJ8dJKBAxdDe5cUx8K779,68,0.618,0.716,158726,0.515,0.257,11,0.136,-9.651,0,0.0305,99.284,4,0.383
807,Tory Lanez,Shooters,6TrjaOqUwdKQ7KNxJr2s9Y,68,0.115,0.639,208173,0.547,0.0,7,0.373,-6.237,0,0.0434,129.939,4,0.117
808,HoodRich Pablo Juan,We Don't Luv Em (Remix),2Y43TDqgnRgVZA7RxtxEV1,66,0.293,0.896,193776,0.615,0.0,6,0.122,-9.326,0,0.326,140.04,4,0.89
809,Khea,Loca Remix,2CRbiMK0W14l71SpDKqKZM,74,0.337,0.795,346460,0.751,0.0,8,0.0983,-3.661,1,0.0675,113.033,4,0.537
810,Andy Mineo,Coming In Hot,1FYd1szE0RHXOAM00V4MEx,67,0.0271,0.89,200168,0.454,3.58e-06,8,0.157,-8.777,1,0.26,140.041,4,0.425
811,XXXTENTACION,"ALONE, PART 3",2oe6dDthgthqUkfL3czpEd,70,0.883,0.61,109986,0.258,0.0145,0,0.103,-12.758,1,0.0331,127.08,4,0.164
812,Nipsey Hussle,Status Symbol 3 (feat. Buddy),6jMK31iipq9blHCaXpQTIo,66,0.0303,0.71,305173,0.815,0.0,9,0.115,-2.625,1,0.219,140.134,4,0.602
813,J Balvin,No Es Justo,5qFeMRz4TvetPmzjre9Dq7,77,0.161,0.684,250840,0.811,0.000363,7,0.0871,-4.494,1,0.0714,87.866,4,0.721
814,The Chainsmokers,Sick Boy,58kZ9spgxmlEznXGu6FPdQ,75,0.109,0.663,193200,0.577,0.0,11,0.12,-7.518,0,0.0531,89.996,4,0.454
815,Justin Moore,The Ones That Didn’t Make It Back Home,20vIaD2DFOxGqDvN0dlMEH,65,0.0979,0.537,191018,0.784,0.0,3,0.224,-4.869,1,0.034,137.995,4,0.468
816,Zion & Lennox,La Player (Bandolera),0VKkyBKCXyR99navhVRqcP,79,0.16,0.769,249609,0.838,0.0,2,0.0935,-5.238,1,0.0633,93.996,4,0.602
817,Mac Miller,Small Worlds,4gT3mNJA8lnlkYFqGZ8IA2,67,0.814,0.516,271733,0.546,4.5e-06,5,0.0995,-9.105,1,0.249,78.267,4,0.515
818,NF,NO NAME,7hdw5gAGMyyn9z0XgfTv1j,68,0.218,0.726,183827,0.789,0.0,2,0.237,-4.097,1,0.134,130.947,4,0.268
819,KYLE,iSpy (feat. Lil Yachty),6xbraxG0bSBOuAr5IUXmtM,67,0.384,0.723,252240,0.654,0.0,0,0.384,-6.82,1,0.298,149.949,4,0.675
820,Slipknot,All Out Life,6vAQtUlYrzolE6SS9QCTs5,72,0.000683,0.499,340132,0.97,0.136,0,0.0871,-2.838,1,0.116,106.558,4,0.0506
821,The Chainsmokers,Somebody,0fTiDOXRNEN0lUeYGoSHml,72,0.192,0.32,221987,0.63,0.0,10,0.102,-7.019,0,0.0493,203.443,4,0.323
822,Lenin Ramírez,Rolling One,40hjNYfeyudUJU3QHGW0t1,69,0.619,0.768,243460,0.773,2.1e-06,7,0.213,-3.582,1,0.0325,107.535,3,0.804
823,Tory Lanez,FlEXiBle (feat. Chris Brown & Lil Baby),5FpLsvdRNgWSEBWHx2VIkH,69,0.0786,0.689,199004,0.817,0.0,1,0.105,-4.503,1,0.0378,160.046,4,0.865
824,Lil Wayne,Dedicate,0Y7di9ZCmB6Elad5WISaPc,66,0.033,0.879,189909,0.662,0.0,2,0.716,-6.162,1,0.309,117.975,4,0.723
825,Kina Grannis,Can't Help Falling In Love,6lfxq3CG4xtTiEg7opyCyx,73,0.905,0.266,201933,0.0596,7.07e-05,0,0.132,-18.515,1,0.0363,181.74,3,0.143
826,Playboi Carti,Foreign,500l6Cwe40hkPqS7Sf7ufY,66,0.0906,0.762,142893,0.705,0.0,6,0.17,-5.195,0,0.165,122.955,4,0.264
827,BTS,MIC Drop (Steve Aoki Remix) [Full Length Edition],75scDPqGs75FotglJSoOI2,73,0.0114,0.606,307676,0.848,1.06e-06,11,0.206,-3.952,1,0.184,170.01,4,0.54
828,The 1975,Sincerity Is Scary,6HguG9HRb1Ke1bhihfE4m8,71,0.0509,0.656,225956,0.521,4.85e-06,2,0.0791,-5.274,1,0.0302,91.031,4,0.476
829,Kina,U're Mine,0lBJfWlXoMKwWxD12OtGAx,70,0.717,0.689,138031,0.147,0.896,5,0.0942,-20.0,0,0.0366,100.086,4,0.268
830,Diplo,Wish,2WVQoEzFxodptHFuQqraT9,65,0.0748,0.57,175273,0.903,0.0,9,0.199,-4.835,1,0.0905,93.943,4,0.603
831,BLACKPINK,Forever Young,56bHclo7YNvpujMveLElQn,71,0.0426,0.6,237077,0.96,0.0,4,0.0882,-1.807,1,0.095,109.863,4,0.503
832,Marshmello,Fly,2HO0uCyq8jOveEzvmo4JEu,71,0.000639,0.63,193778,0.9,0.852,4,0.203,-3.955,1,0.0387,134.988,4,0.155
833,Lauv,Enemies,3JJYIoJ5FyY9E0DGjr7SXF,72,0.175,0.696,194755,0.693,0.0,3,0.122,-4.64,1,0.044,126.025,4,0.601
834,YG,SLAY (feat. Quavo),33NEAJosK5zyLY2D4OG7AE,67,0.0682,0.735,284693,0.44,0.0,10,0.33,-7.647,0,0.0469,87.985,4,0.239
835,Bad Bunny,Tenemos Que Hablar,5VQpJ2AY2iMzrRZKgcvNjh,71,0.146,0.855,224512,0.512,0.000854,11,0.107,-8.165,1,0.0534,146.075,4,0.144
836,Mac Miller,Dunno,3YnwIp2b99p3e5dsFTXIIx,67,0.768,0.622,237093,0.229,0.00906,1,0.134,-11.322,1,0.0445,81.87,4,0.0998
837,Bad Bunny,RLNDT,6pZHZndlo57dPCYnvlYFOE,70,0.263,0.6,284853,0.528,0.0,0,0.588,-6.554,1,0.0308,108.025,4,0.142
838,Still Woozy,Lucy,0nXyCNdS6fkZNP11DwGq1i,67,0.385,0.649,142500,0.535,0.000422,6,0.12,-12.017,0,0.224,84.466,4,0.843
839,Loote,Your Side Of The Bed,3PWKPX3YJAHBL8JozsWTMC,70,0.0649,0.781,197147,0.742,0.0,8,0.293,-4.978,1,0.0296,109.915,4,0.91
840,Gryffin,Remember (with ZOHARA),2EdT0divbyKeaurz7KgPm1,72,0.0975,0.619,221693,0.901,0.0455,11,0.178,-4.173,0,0.0563,123.002,4,0.503
841,Joji,WANTED U,0Y9D1Bc4fAkeZnVsGKdij6,68,0.105,0.305,251015,0.715,0.0495,7,0.0906,-7.54,1,0.0554,82.977,4,0.29
842,Alessia Cara,A Little More,75MKHk9JSlu8MOixmQ982v,72,0.797,0.376,144720,0.211,0.0,4,0.196,-11.665,1,0.0364,94.7,3,0.228
843,Juice WRLD,Long Gone,17Cs25j5Ui6X6W4Hk1kAyC,66,0.208,0.794,187007,0.459,7.17e-06,7,0.12,-7.404,1,0.0941,149.033,4,0.266
844,Diplo,"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2",5mqzhMuUpvnMfwNz6iepmO,71,0.114,0.618,181720,0.845,0.0,2,0.415,0.175,1,0.132,171.921,4,0.486
845,Trippie Redd,Toxic Waste,1SxagO9GK0UUeEYLmH8Pln,66,0.0555,0.728,173129,0.517,1.95e-06,8,0.107,-11.404,1,0.0629,111.974,4,0.379
846,The Chainsmokers,Beach House,2bQhVQbV7VBzSOPo8mbkUR,73,0.174,0.4,206120,0.838,0.0,0,0.341,-4.491,1,0.0526,179.945,4,0.533
847,Rita Ora,"Girls (feat. Cardi B, Bebe Rexha & Charli XCX)",1YNQscOx6OqBQjxgJVhEeW,74,0.0164,0.728,221153,0.69,0.0,8,0.104,-4.344,0,0.0524,94.028,4,0.415
848,EXO,Love Shot,0yB4jrSwN0bFtFRDR5vyMj,75,0.0702,0.689,200306,0.678,0.0,5,0.0889,-4.287,0,0.119,145.883,4,0.335
849,Jaden,SOHO,0gf2y5doKjsYaZJJZif4vz,70,0.342,0.547,208493,0.596,0.335,8,0.148,-7.744,0,0.192,159.985,4,0.368
850,Panic! At The Disco,Dancing's Not A Crime,6PFoEnjp0PAe5siGswjH9i,69,0.0375,0.526,219467,0.891,0.0,6,0.375,-1.549,1,0.0482,94.095,4,0.804
851,Logic,Ballin,17N5FdRwJuv3UXQ7MHnbhF,69,0.0475,0.737,166080,0.854,0.0,3,0.0905,-6.414,0,0.221,150.621,4,0.65
852,ZAYN,There You Are,155EsNGoXo7XSVF84oTPam,72,0.0257,0.452,199600,0.685,0.0,0,0.11,-4.828,0,0.0385,76.986,4,0.305
853,Janelle Monáe,I Like That,2EznBGrlmx9wBeYgyDojsA,67,0.0323,0.482,200338,0.453,0.00243,0,0.149,-8.864,1,0.059,134.799,4,0.17
854,Lil Baby,Never Needed No Help,7cEZShpmZ7dencnV8ibyUS,65,0.0467,0.713,195635,0.495,0.0,5,0.215,-6.885,0,0.11,130.044,4,0.426
855,FISHER,Losing It,6ho0GyrWZN3mhi9zVRW7xi,76,0.00182,0.76,248036,0.964,0.7,2,0.0974,-5.844,1,0.0576,125.0,4,0.641
856,Alex Rose,Darte Remix,6xqbec9MHRmW7qtEINAlRx,74,0.144,0.81,512093,0.631,1.32e-06,4,0.451,-6.541,0,0.0938,154.976,4,0.573
857,Panic! At The Disco,Dying In LA,18xmRkPWE0sGUzFyNNAAhN,68,0.876,0.346,229053,0.35,1.98e-06,2,0.0708,-4.988,1,0.0328,126.444,4,0.315
858,YoungBoy Never Broke Again,Through The Storm,2u6XJ2PPaCyyRJqC0x6TMH,64,0.631,0.881,163567,0.581,0.0,5,0.0986,-5.162,1,0.0901,78.508,4,0.876
859,George Ezra,Hold My Girl,42bbDWZ8WmXTH7PkYAlGLu,78,0.597,0.614,211764,0.527,0.0,10,0.11,-6.374,1,0.0302,121.941,4,0.354
860,Fall Out Boy,The Last Of The Real Ones,6e13443Ve7RGcAUScTgYtl,67,0.00599,0.576,230400,0.872,0.0,8,0.188,-5.293,1,0.0471,115.042,4,0.559
861,Walker McGuire,Mysteries of the World,4i03jcO0O06RWfddcDlQoO,66,0.108,0.548,219293,0.742,0.0,1,0.0852,-4.757,1,0.0287,143.966,4,0.352
862,Daddy Yankee,Dura - Remix,6U2NuJILEOEpW2tVCuqKHb,75,0.188,0.772,242160,0.803,0.0,1,0.434,-3.035,1,0.0468,94.981,4,0.853
863,Conan Gray,Idle Town,0cXRafInOlc1QH519RXltN,68,0.872,0.606,237920,0.478,2.02e-05,7,0.106,-6.035,1,0.0276,77.086,4,0.266
864,A Boogie Wit da Hoodie,4 Min Convo (Favorite Song),5h66wqaGklsSa8eSxTwcJT,66,0.359,0.705,257274,0.65,0.0,7,0.169,-5.654,0,0.212,91.053,4,0.658
865,Kacey Musgraves,Velvet Elvis,65krgqLiZqW12PZAUQ9l2x,65,0.173,0.677,154387,0.616,0.0,1,0.0427,-5.241,1,0.032,89.988,4,0.736
866,Nicki Minaj,Barbie Dreams,6Poyf51k7W3NKnsGwAI90B,69,0.313,0.855,279867,0.787,0.0,8,0.194,-4.134,0,0.334,88.003,4,0.702
867,Kris Kross Amsterdam,Whenever (feat. Conor Maynard),3DGar7krWlmrXRFHBcQF6z,78,0.151,0.734,163636,0.765,0.0,7,0.231,-5.562,1,0.0621,109.989,4,0.518
868,Panic! At The Disco,(Fuck A) Silver Lining,3BDxv4ORzOpXAsa4lWVl4i,68,0.0272,0.577,168613,0.939,0.0,1,0.24,-1.352,0,0.108,105.092,4,0.714
869,Meek Mill,What's Free (feat. Rick Ross & Jay Z),4iQ5gmTAzWfK8JyFC2LBox,67,0.000322,0.511,362839,0.718,0.0,11,0.111,-6.293,0,0.404,166.42,4,0.267
870,Cardi B,Best Life (feat. Chance The Rapper),00B7TZ0Xawar6NZ00JFomN,67,0.287,0.62,284856,0.625,0.0,9,0.314,-7.438,1,0.553,167.911,4,0.665
871,Nick Jonas,Right Now,43wzy7JxMEfvCh8ZFeZKYk,76,0.0104,0.597,201680,0.751,0.0,6,0.0912,-4.982,0,0.193,103.956,4,0.568
872,Lil Peep,Runaway,1FBi1YWCAxlRmfuUbMINqO,70,0.44,0.399,192760,0.591,0.0616,6,0.446,-8.792,0,0.052,79.892,3,0.175
873,Lil Wayne,Can't Be Broken,5cGpjfgAvidLy6znwkCxkP,66,0.121,0.578,193243,0.577,0.0,2,0.086,-5.997,0,0.202,99.288,5,0.154
874,LANY,Malibu Nights,0Eqg0CQ7bK3RQIMPw1A7pl,75,0.701,0.559,286928,0.422,1.99e-06,11,0.0853,-11.89,1,0.195,74.002,4,0.191
875,BTS,Trivia 轉 : Seesaw,1ZPpGPko8oULTmi34rozMh,72,0.181,0.707,246334,0.791,0.0,5,0.102,-4.481,0,0.035,106.985,4,0.678
876,Lil Donald,Do Better,4u81A6n7C0MonCyMx4lmMy,64,0.714,0.802,206557,0.42,4.1e-06,5,0.11,-9.131,0,0.101,130.119,4,0.603
877,Prince Royce,Adicto,4Xqpt53kWML7eTObGxQ43i,72,0.318,0.735,209192,0.762,0.0,2,0.371,-5.547,0,0.04,116.027,4,0.7
878,RaeLynn,Queens Don't,0ExiKxfY5rHBW06TcV1xXU,66,0.0703,0.658,185587,0.695,0.0,0,0.13,-5.499,1,0.0279,133.949,4,0.571
879,Teddy Robb,Lead Me On,0ME4uQYTQmovH1v9PbWqW2,66,0.106,0.464,189267,0.688,0.0,8,0.146,-4.553,1,0.0301,173.793,4,0.411
880,Beau Young Prince,Let Go,5F2AuFzEiuAQD0JVNjVJQz,68,0.463,0.764,177653,0.725,5.91e-06,7,0.109,-8.812,1,0.0576,100.063,4,0.0794
881,Travis Scott,COFFEE BEAN,6vnfObZ4Ys70SBAtti1xZ9,68,0.0862,0.81,209116,0.582,0.00681,5,0.207,-5.098,0,0.125,95.004,4,0.503
882,Xavier Omär,Blind Man,0DQQRJ4sR3pxwom9L7D7QR,68,0.453,0.89,242196,0.523,1.58e-06,6,0.0831,-8.526,1,0.056,111.031,4,0.345
883,Drake,That’s How You Feel,41a7dZcq30Ss5kPMayWRV0,68,0.117,0.85,157605,0.473,0.0105,10,0.108,-5.747,0,0.209,85.454,4,0.38
884,Chance the Rapper,The Man Who Has Everything,3woRy7uxzl1lO2XO99oHsN,67,0.612,0.686,218624,0.469,0.0,1,0.121,-9.065,1,0.291,72.998,4,0.156
885,Global Dan,Dark Out,1A8r8fxWqHbK56gvBy3fTQ,67,0.02,0.57,180016,0.703,0.0,6,0.0795,-7.562,1,0.222,160.036,4,0.27
886,Summer Walker,CPR,5Tp4UJvnsF4Zd05k0zXUte,67,0.637,0.693,203240,0.369,0.00335,7,0.0951,-12.683,0,0.175,140.148,4,0.141
887,Shakira,Clandestino,7DrluKkTviBwCc8AV3VGmf,77,0.39,0.766,231921,0.822,3.37e-05,1,0.349,-4.126,0,0.16,165.842,4,0.881
888,Kacey Musgraves,Lonely Weekend,3420nZEhm99I1bLc6Yx4XH,65,0.579,0.699,226667,0.808,7.16e-06,3,0.167,-5.926,1,0.0296,111.977,4,0.794
889,Playboi Carti,Long Time - Intro,4IO2X2YoXoUMv0M2rwomLC,66,0.284,0.472,211773,0.86,0.0,4,0.83,-3.967,0,0.0451,144.073,4,0.366
890,Ariana Grande,the light is coming (feat. Nicki Minaj),0sdbFOyfgAhAhWq8DpzkaW,70,0.0122,0.877,228373,0.547,1.51e-05,7,0.028,-5.705,1,0.18,99.034,4,0.687
891,TK Kravitz,Ocean (feat. Jacquees),2yI8omCrTAyrTcK7NRppu7,66,0.268,0.709,219437,0.264,0.0,1,0.24,-17.696,0,0.186,133.858,4,0.341
892,Madison Beer,Teenager in Love,2IRH2r95UDqvlrrMOgOXjU,70,0.301,0.673,214908,0.579,5.82e-06,0,0.0705,-5.398,1,0.0278,109.976,3,0.578
893,Jay Rock,Tap Out (feat. Jeremih),2YaOQzBkhejBu5d4CyGsfS,67,0.105,0.676,199960,0.62,0.0,5,0.211,-6.343,0,0.0562,100.06,4,0.607
894,Young Thug,Anybody (feat. Nicki Minaj),5I30ByMf5nhgbSokY1EZiN,68,0.0381,0.901,254947,0.472,0.0,11,0.11,-8.416,0,0.194,120.0,4,0.479
895,Anuel Aa,Brindemos,5P8TXlZCMwru6DaMsIbbO3,72,0.308,0.812,216857,0.66,0.0,6,0.0617,-3.353,0,0.0854,140.048,4,0.358
896,Migos,BBO (Bad Bitches Only),4BHzHISX21PYwGXiBEUQ70,67,0.044,0.804,251859,0.774,1.38e-06,4,0.217,-5.79,0,0.0638,161.955,4,0.493
897,Kuwada,Cherry Cola,44uCMdE6RWnkOFYTtbmUUc,67,0.764,0.777,184360,0.635,2.25e-06,5,0.155,-6.323,0,0.0392,138.04,4,0.653
898,P!nk,A Million Dreams,0oagwWkGlBoACUuKvTmqZV,73,0.272,0.312,273640,0.499,0.0,7,0.0901,-6.282,1,0.0397,148.173,4,0.191
899,Robinson,Nothing to Regret,3C2xQqHVkhA1Ht17SzPRke,71,0.243,0.697,208486,0.521,0.0,5,0.189,-6.519,1,0.031,91.998,4,0.331
900,Blueface,Studio,68wgJwKBLdHjqQPyZI8JWA,66,0.228,0.868,223653,0.582,0.0,10,0.125,-7.027,0,0.369,97.008,4,0.502
901,KIDS SEE GHOSTS,Cudi Montage,4kUZvXB3LC3an3HX6h0s17,67,0.401,0.729,197001,0.504,1.44e-06,8,0.121,-6.784,0,0.0321,110.011,4,0.305
902,LANY,I Don't Wanna Love You Anymore,7ArrTJ1LwcGAlEO65LUQ7i,72,0.322,0.702,201198,0.623,0.0,0,0.0858,-8.36,1,0.0417,104.974,4,0.503
903,Anne-Marie,Perfect To Me,0DC7Zs2qvAbNK1owWQ4mlL,77,0.0889,0.604,197853,0.546,0.0,8,0.0734,-5.691,1,0.151,179.847,4,0.402
904,ZAYN,Good Years,1V1NpX9DlBb9koXof9nIBF,73,0.55,0.638,180120,0.411,0.0,2,0.141,-5.979,1,0.042,96.969,4,0.158
905,Tee Grizzley,2 Vaults (feat. Lil Yachty),5Zx9VpLotu9aFYqq61NAip,66,0.264,0.921,210000,0.586,0.0,8,0.119,-7.77,1,0.406,96.042,4,0.657
906,Charlotte Lawrence,Stole Your Car,1MTanOR2Kts7au3HtM0nez,70,0.0729,0.659,215786,0.712,3.04e-05,7,0.367,-5.61,0,0.0782,101.034,4,0.202
907,Aminé,SHINE,1OWGLpptXlHLw1yibeHiHa,67,0.314,0.704,150000,0.517,6.36e-06,5,0.174,-7.999,0,0.312,139.857,4,0.443
908,Gucci Mane,BiPolar (feat. Quavo),4fGT0JiaqoHShrg6uSsKfB,69,0.144,0.747,214642,0.569,0.0,8,0.18,-6.679,1,0.146,157.056,4,0.167
909,Yungeen Ace,Pain,2QnjMRGBiPGXZZ2ohgH1vz,65,0.128,0.626,187499,0.42,2.85e-06,2,0.106,-8.421,1,0.096,87.939,4,0.11
910,Scotty McCreery,Five More Minutes,1eFrhAmzoQnTlwvnqvLt7D,64,0.257,0.496,241147,0.632,1.07e-06,7,0.109,-4.933,1,0.0282,156.034,4,0.278
911,Lord Huron,The Night We Met (feat. Phoebe Bridgers),0jZO7p0nBUi9VHedWUBS9l,72,0.962,0.424,208173,0.437,0.336,2,0.664,-8.588,1,0.0355,174.127,3,0.131
912,Ski Mask The Slump God,LA LA,2PCKWNZYcwyFKd4lVRWE8k,66,0.0585,0.765,147413,0.574,0.0,5,0.22,-8.456,1,0.31,140.017,4,0.606
913,YoungBoy Never Broke Again,Head On (feat. Kevin Gates),3shHzEWwP2671lV4AscHhZ,64,0.0267,0.897,117995,0.628,4.47e-06,1,0.119,-4.693,0,0.219,147.997,4,0.636
914,YoungBoy Never Broke Again,Overdose,3A1BaBGT3HgzuDrV9pgX9v,64,0.224,0.809,176990,0.845,0.0,10,0.638,-5.843,0,0.352,90.015,4,0.67
